id,cliente_id,fecha,estado,total
678,1256,2024-10-08,entregado,2205.52
679,1724,2025-03-09,entregado,1514.59
680,574,2025-02-03,cancelado,453.28
681,570,2024-05-30,enviado,2341.57
682,1801,2024-04-27,pendiente,2704.86
683,1626,2026-01-18,cancelado,3541.71
684,1387,2024-03-14,enviado,674.17
685,1457,2024-04-30,entregado,2130.66
686,794,2024-06-03,entregado,562.46
687,688,2025-10-06,enviado,3709.67
688,1186,2025-07-06,enviado,3084.1
689,549,2025-07-16,enviado,1921.31
690,1787,2024-04-17,pagado,2460.35
691,566,2024-02-21,enviado,3602.98
692,1374,2024-03-23,entregado,3658.31
693,184,2025-03-16,enviado,420.18
694,1357,2025-04-06,cancelado,662.67
695,969,2024-04-01,cancelado,457.51
696,194,2024-11-15,pendiente,70.98
697,1168,2025-07-29,pagado,1444.08
698,1990,2024-08-27,entregado,2425.48
699,1947,2025-04-12,enviado,309.49
700,1028,2025-02-27,pendiente,3926.69
701,485,2025-02-08,cancelado,3479.85
702,515,2025-06-25,cancelado,1586.4
703,1369,2024-10-11,entregado,3306.34
704,1871,2025-09-09,entregado,103.52
705,1950,2024-04-02,entregado,3435.43
706,1687,2025-02-25,pagado,88.26
707,1653,2024-06-19,cancelado,2830.21
708,1809,2026-03-08,entregado,3655.02
709,1937,2024-05-12,cancelado,1047.68
710,546,2025-03-14,entregado,895.13
711,458,2025-12-07,entregado,506.52
712,663,2024-08-18,cancelado,3904.68
713,1354,2025-07-27,cancelado,1925.49
714,383,2024-07-19,cancelado,1319.12
715,1936,2024-06-29,entregado,2746.01
716,76,2025-11-22,enviado,3694.2
717,916,2025-07-02,enviado,3651.77
718,1848,2024-12-09,pendiente,2646.5
719,636,2024-08-06,entregado,3397.46
720,1117,2024-08-08,pagado,1755.35
721,1240,2025-11-26,pendiente,400.41
722,974,2025-12-25,cancelado,147.06
723,467,2026-02-09,pendiente,3513.41
724,472,2024-09-16,pagado,722.39
725,1193,2024-11-11,pagado,1780.11
726,1572,2024-02-07,pagado,2644.88
727,997,2025-06-17,pendiente,455.97
728,979,2024-06-02,enviado,392.75
729,473,2024-01-03,pendiente,3432.24
730,343,2025-05-29,enviado,753.65
731,1476,2025-10-24,pendiente,4065.22
732,1027,2024-11-07,pagado,2380.05
733,1911,2024-04-02,entregado,805.73
734,610,2024-12-10,pagado,861.86
735,689,2026-01-27,pendiente,1764.93
736,1786,2024-10-27,pendiente,1473.77
737,48,2025-06-01,entregado,2384.38
738,1861,2025-02-23,pendiente,2972.11
739,1435,2025-11-26,pendiente,2949.61
740,428,2025-04-15,enviado,1515.97
741,1661,2024-08-13,pendiente,3054.01
742,955,2025-06-07,entregado,2914.68
743,1076,2025-09-02,enviado,866.71
744,1002,2024-04-19,cancelado,745.07
745,632,2024-01-07,pendiente,3110.25
746,209,2024-08-02,pendiente,3779.52
747,206,2024-12-13,enviado,433.62
748,1708,2024-07-12,cancelado,1567.05
749,1872,2025-11-09,pagado,1470.0
750,1567,2024-07-13,pagado,912.82
751,1975,2025-09-06,cancelado,630.71
752,1815,2025-12-01,pagado,4040.03
753,1599,2025-01-04,entregado,320.3
754,1477,2025-12-10,pagado,16.12
755,376,2024-10-16,pendiente,2411.77
756,232,2025-10-21,cancelado,979.93
757,1881,2024-04-12,entregado,4038.35
758,739,2024-11-21,enviado,908.89
759,1749,2024-10-25,entregado,789.31
760,1831,2026-02-20,pagado,2890.86
761,331,2025-05-15,pendiente,941.07
762,1939,2025-10-12,pagado,750.59
763,1376,2024-02-04,cancelado,3626.64
764,114,2024-08-19,pendiente,1545.09
765,1760,2024-09-12,pagado,3242.05
766,1280,2025-09-08,pagado,4090.84
767,346,2026-01-29,pendiente,837.52
768,1349,2026-02-15,entregado,603.48
769,975,2024-03-02,pendiente,2415.37
770,1251,2025-01-20,pagado,3107.11
771,495,2024-10-17,pendiente,3245.47
772,1764,2025-05-24,pendiente,3650.13
773,103,2026-03-08,pendiente,1992.81
774,585,2025-05-27,pendiente,451.03
775,1184,2025-06-02,pendiente,3514.47
776,1458,2025-06-22,pagado,3855.6
777,1098,2025-01-11,pendiente,751.18
778,237,2025-10-07,pagado,3840.18
779,662,2025-02-07,entregado,2378.88
780,92,2025-06-24,pendiente,625.69
781,1060,2025-04-23,enviado,3147.35
782,1083,2025-02-22,cancelado,460.17
783,1558,2025-05-12,pendiente,1500.67
784,364,2024-03-28,entregado,1193.31
785,1984,2024-04-28,enviado,18.63
786,1000,2024-03-26,cancelado,3656.45
787,1750,2024-10-23,enviado,92.21
788,1349,2024-01-16,enviado,1029.29
789,1186,2025-03-14,cancelado,1408.08
790,580,2026-01-28,entregado,223.74
791,952,2025-04-18,cancelado,3419.96
792,1275,2024-10-02,pagado,3551.46
793,1478,2025-08-01,enviado,1765.3
794,1549,2025-04-17,entregado,789.1
795,713,2025-07-27,pendiente,3801.01
796,1061,2024-05-18,enviado,95.96
797,1153,2024-07-09,entregado,3935.03
798,1444,2026-01-23,cancelado,967.45
799,1091,2024-02-11,pendiente,2669.52
800,282,2024-11-27,enviado,385.63
801,1402,2025-06-30,cancelado,4155.78
802,909,2025-07-10,cancelado,2013.66
803,740,2024-03-10,enviado,3537.86
804,626,2024-10-09,entregado,4058.19
805,1457,2026-01-17,enviado,3070.49
806,541,2024-05-06,pagado,4078.26
807,859,2024-08-25,entregado,1702.54
808,880,2025-05-17,pendiente,1295.18
809,817,2024-03-22,entregado,2608.1
810,1835,2024-11-21,pagado,3823.32
811,1564,2024-07-20,pendiente,3716.43
812,1645,2024-05-18,pagado,3094.99
813,1864,2025-04-26,pagado,3846.23
814,635,2024-03-21,entregado,3492.89
815,150,2024-05-25,pagado,319.14
816,87,2025-01-07,cancelado,3879.47
817,13,2024-10-26,entregado,3438.91
818,1299,2025-12-22,pendiente,834.37
819,238,2026-02-14,pendiente,3120.67
820,616,2024-04-30,pagado,303.17
821,1096,2025-07-31,entregado,2441.75
822,1613,2025-08-20,enviado,2609.06
823,173,2024-11-17,pendiente,519.25
824,1756,2025-07-23,entregado,1253.65
825,1176,2024-03-04,enviado,1554.35
826,1144,2025-05-06,enviado,928.35
827,1250,2025-01-10,enviado,2629.74
828,664,2026-01-26,pendiente,820.92
829,1653,2024-09-23,entregado,4068.79
830,1655,2025-08-30,entregado,1337.93
831,1486,2024-08-04,cancelado,3749.64
832,860,2025-08-26,enviado,1623.21
833,378,2025-05-05,pagado,1095.11
834,641,2025-04-11,pagado,2699.76
835,991,2024-03-21,pagado,3724.72
836,1311,2026-01-19,entregado,4061.12
837,1068,2025-04-27,pendiente,1806.14
838,1429,2025-03-19,enviado,870.69
839,1941,2025-06-03,pendiente,2354.19
840,478,2024-11-10,pendiente,3709.31
841,1709,2025-01-18,entregado,2088.84
842,1332,2024-09-07,cancelado,473.29
843,1928,2024-02-05,cancelado,1132.44
844,894,2025-04-04,enviado,1904.29
845,1877,2024-05-25,entregado,1191.6
846,660,2026-01-25,pendiente,646.77
847,611,2025-10-23,entregado,3779.1
848,1480,2024-09-25,entregado,2269.39
849,65,2024-06-03,cancelado,3670.78
850,22,2024-01-12,pagado,1367.3
851,1002,2025-10-06,entregado,2707.76
852,739,2024-12-22,pendiente,3664.9
853,1023,2025-04-21,enviado,2794.0
854,1981,2024-02-04,entregado,1241.82
855,1859,2025-02-19,cancelado,2724.38
856,381,2025-08-28,enviado,1402.51
857,591,2026-01-26,entregado,1221.17
858,1898,2024-06-09,cancelado,886.53
859,1991,2024-02-22,enviado,3752.52
860,1386,2025-08-29,entregado,92.59
861,1576,2024-09-07,pagado,1838.25
862,1796,2025-12-15,cancelado,1028.19
863,925,2025-12-10,pendiente,3273.2
864,1024,2026-02-27,cancelado,754.4
865,773,2025-09-27,enviado,2994.7
866,547,2025-12-16,enviado,3164.27
867,1955,2025-02-22,entregado,2631.35
868,372,2025-04-29,pendiente,1587.15
869,334,2024-06-07,enviado,116.41
870,74,2024-06-03,pendiente,653.74
871,783,2025-08-14,pendiente,2132.0
872,1482,2024-03-30,pagado,3573.22
873,626,2025-01-02,enviado,1204.19
874,142,2024-11-24,pendiente,1141.83
875,958,2025-08-12,cancelado,457.43
876,416,2025-11-20,pendiente,2567.67
877,953,2025-06-23,pagado,2430.79
878,802,2025-02-11,entregado,1425.91
879,1583,2025-12-15,entregado,1035.91
880,869,2024-08-10,pagado,2662.89
881,859,2025-08-22,pendiente,1977.39
882,813,2024-06-03,pagado,1598.53
883,1757,2025-03-01,cancelado,2357.5
884,881,2026-03-02,pagado,616.41
885,393,2024-10-22,enviado,1184.41
886,1719,2025-03-07,cancelado,425.48
887,1768,2025-11-18,cancelado,1554.79
888,35,2024-11-20,pagado,2628.36
889,163,2024-01-25,enviado,3479.59
890,402,2025-11-12,pagado,837.87
891,155,2025-11-08,cancelado,2986.5
892,810,2026-01-20,entregado,3273.47
893,737,2026-01-03,enviado,573.12
894,1823,2024-02-06,cancelado,242.53
895,1541,2024-10-12,entregado,708.02
896,1850,2025-10-25,cancelado,3362.49
897,539,2024-07-20,enviado,2242.1
898,1079,2024-08-15,cancelado,4000.3
899,554,2025-05-05,cancelado,2763.69
900,922,2024-01-09,entregado,2762.32
901,1488,2024-03-09,cancelado,1876.06
902,1512,2025-08-14,pendiente,4045.2
903,1282,2025-10-24,cancelado,2033.96
904,1125,2024-12-06,enviado,3768.7
905,1821,2026-01-28,entregado,1676.98
906,569,2025-10-17,enviado,2759.9
907,806,2025-08-15,entregado,297.73
908,715,2025-11-01,enviado,4153.01
909,1301,2025-09-14,enviado,3285.05
910,714,2024-06-09,cancelado,3603.14
911,1187,2024-07-26,enviado,2616.27
912,439,2024-05-28,cancelado,2488.3
913,552,2026-02-13,pagado,821.61
914,518,2025-09-24,pagado,3835.1
915,1306,2026-02-02,pendiente,1621.49
916,1570,2025-05-23,entregado,4140.53
917,1485,2024-06-13,entregado,3315.99
918,716,2025-06-27,cancelado,4090.12
919,1482,2025-05-02,entregado,2358.58
920,714,2025-01-08,cancelado,1005.87
921,1852,2025-01-20,cancelado,3012.15
922,909,2026-01-03,pendiente,1813.1
923,1113,2024-01-10,pagado,1163.38
924,534,2024-07-06,pendiente,2996.86
925,371,2024-09-12,entregado,4062.43
926,252,2025-05-06,pagado,2506.84
927,550,2025-11-13,cancelado,2960.43
928,1456,2025-12-17,pendiente,3219.18
929,95,2025-08-07,pagado,3296.08
930,1793,2024-06-20,pendiente,2589.23
931,797,2024-05-10,pendiente,2933.57
932,1678,2024-01-22,pendiente,2146.93
933,1417,2024-02-19,pendiente,3752.41
934,207,2024-09-30,pagado,4088.58
935,1016,2025-03-21,cancelado,2926.77
936,1117,2024-11-21,pendiente,2435.5
937,1084,2025-11-25,pendiente,3875.4
938,1976,2026-02-24,cancelado,621.01
939,352,2026-02-28,pagado,1871.95
940,1217,2024-03-30,pendiente,53.52
941,1546,2024-04-13,pagado,2907.16
942,1618,2024-11-14,pendiente,3779.37
943,313,2024-11-22,pendiente,1131.89
944,1295,2026-02-28,pendiente,3769.35
945,884,2024-07-20,enviado,160.17
946,1266,2024-05-13,cancelado,1092.6
947,1606,2025-06-01,pagado,3617.69
948,848,2025-03-30,entregado,171.26
949,1217,2024-06-28,cancelado,1267.46
950,1726,2025-06-13,pagado,588.77
951,79,2025-07-05,pagado,1603.62
952,1585,2024-12-06,entregado,1628.45
953,394,2025-10-07,pendiente,2463.9
954,1647,2024-02-01,pagado,1596.49
955,811,2025-04-30,pagado,291.21
956,911,2024-07-13,entregado,1298.04
957,885,2025-09-21,pendiente,3351.08
958,800,2026-03-03,enviado,3279.05
959,147,2024-01-29,entregado,138.65
960,1980,2025-07-25,cancelado,147.29
961,1633,2025-08-20,pendiente,1690.49
962,103,2024-02-10,entregado,2731.37
963,1133,2024-12-12,pagado,2094.63
964,981,2024-11-13,pendiente,3697.37
965,26,2024-01-23,pagado,2954.2
966,916,2024-10-04,enviado,3145.37
967,1438,2024-07-28,entregado,93.91
968,1005,2024-09-07,pendiente,303.12
969,372,2025-09-28,enviado,930.56
970,197,2025-03-27,pendiente,4126.74
971,773,2026-01-05,cancelado,3608.58
972,812,2024-08-25,entregado,2155.88
973,41,2024-09-05,pagado,1242.52
974,216,2025-07-10,pendiente,736.07
975,1163,2026-01-27,enviado,291.93
976,1325,2025-05-21,entregado,558.39
977,142,2024-10-05,cancelado,2024.48
978,747,2024-10-02,cancelado,2704.64
979,276,2024-09-14,pagado,3980.24
980,596,2024-06-05,pendiente,3522.26
981,1292,2025-12-04,enviado,3951.9
982,1834,2025-07-04,pagado,2779.34
983,970,2024-10-26,pagado,1789.13
984,813,2025-05-27,pagado,3383.07
985,194,2024-08-27,enviado,781.43
986,790,2024-12-06,pendiente,3708.44
987,1435,2025-04-29,pagado,3341.38
988,912,2025-02-28,enviado,142.37
989,219,2025-05-10,pagado,2498.59
990,683,2026-03-10,pagado,4188.56
991,1986,2025-11-16,entregado,4079.01
992,176,2025-06-29,pagado,2302.69
993,502,2026-02-16,enviado,1501.1
994,1514,2025-08-21,pagado,36.29
995,1982,2024-11-15,pendiente,33.94
996,964,2025-09-04,pagado,881.76
997,1323,2025-07-04,pendiente,81.49
998,1453,2025-07-10,pendiente,2163.22
999,1908,2024-10-22,entregado,3044.61
1000,1627,2025-11-21,entregado,1297.2
1001,545,2025-10-27,enviado,4145.61
1002,1877,2024-06-26,pagado,76.7
1003,1922,2024-03-21,pendiente,1440.15
1004,1552,2025-09-11,entregado,635.89
1005,356,2025-07-06,enviado,560.23
1006,1050,2024-09-06,enviado,3486.53
1007,1502,2025-04-26,entregado,2862.91
1008,1174,2024-11-20,pendiente,378.65
1009,45,2025-01-26,entregado,1172.53
1010,78,2025-02-23,pendiente,3880.87
1011,983,2024-08-01,cancelado,4102.31
1012,286,2025-01-14,pagado,2054.43
1013,1834,2024-08-03,pendiente,281.69
1014,1784,2024-09-15,entregado,422.89
1015,1176,2025-11-19,cancelado,2045.43
1016,1911,2025-03-29,cancelado,2719.59
1017,720,2026-02-07,enviado,3536.33
1018,523,2024-03-18,entregado,272.85
1019,1617,2025-07-01,cancelado,2328.1
1020,1219,2025-10-08,enviado,2880.08
1021,424,2024-07-20,entregado,3638.96
1022,1016,2024-07-11,entregado,1309.18
1023,220,2025-11-15,pendiente,1147.54
1024,1875,2025-04-03,pendiente,1856.49
1025,472,2025-11-21,entregado,1026.62
1026,747,2024-10-31,pagado,485.15
1027,3,2024-12-05,enviado,603.12
1028,447,2025-12-16,cancelado,1313.68
1029,1853,2024-12-30,entregado,2663.87
1030,1460,2024-06-27,pagado,1710.0
1031,928,2024-09-18,entregado,4063.9
1032,965,2024-05-15,pendiente,277.91
1033,1750,2024-02-12,entregado,909.8
1034,289,2024-06-11,pagado,898.21
1035,512,2024-07-27,enviado,33.69
1036,1713,2024-12-03,enviado,3763.3
1037,1981,2025-12-03,pagado,248.0
1038,1427,2025-05-23,entregado,4122.27
1039,984,2024-12-05,enviado,3642.79
1040,1955,2025-08-29,pagado,1845.17
1041,1741,2025-04-24,cancelado,1461.13
1042,252,2024-10-17,cancelado,1050.41
1043,174,2025-04-03,pendiente,74.32
1044,1005,2025-12-26,cancelado,2277.46
1045,516,2026-02-10,pendiente,1593.3
1046,1685,2024-11-15,enviado,3795.42
1047,284,2025-07-09,enviado,3557.79
1048,356,2025-10-02,enviado,2512.13
1049,1567,2024-05-22,pagado,346.74
1050,1747,2024-01-02,pagado,2283.86
1051,1905,2025-02-06,cancelado,2816.07
1052,1430,2024-02-07,cancelado,2319.45
1053,630,2025-07-31,pendiente,1110.39
1054,179,2025-07-12,entregado,3636.76
1055,1023,2024-07-19,enviado,2724.63
1056,1132,2025-09-10,enviado,821.95
1057,1916,2024-02-23,enviado,3387.26
1058,127,2024-05-09,enviado,585.65
1059,1439,2025-02-15,entregado,2734.4
1060,1054,2024-12-06,entregado,329.43
1061,1618,2025-10-03,cancelado,3657.7
1062,772,2025-06-26,entregado,1924.61
1063,1792,2026-03-08,cancelado,818.64
1064,926,2024-12-11,pagado,920.84
1065,1428,2025-09-13,entregado,3497.87
1066,1986,2025-11-27,entregado,2734.13
1067,1445,2025-09-10,enviado,1420.78
1068,1400,2024-03-29,entregado,304.14
1069,305,2024-11-05,entregado,639.04
1070,183,2024-07-24,cancelado,2189.7
1071,1494,2024-12-19,cancelado,76.7
1072,1791,2024-04-19,enviado,292.61
1073,1767,2024-03-15,enviado,3282.74
1074,1174,2024-06-20,cancelado,2870.05
1075,308,2024-09-20,pendiente,318.69
1076,1202,2025-07-21,pendiente,2477.77
1077,1369,2025-05-18,pendiente,3907.16
1078,1235,2026-01-04,entregado,2932.47
1079,1451,2024-07-02,pagado,3518.45
1080,754,2026-02-27,pendiente,1869.63
1081,785,2024-10-31,entregado,4005.33
1082,1016,2026-02-20,enviado,4025.07
1083,920,2024-07-03,pagado,3662.75
1084,775,2025-05-29,enviado,2823.0
1085,1311,2024-11-11,pendiente,205.57
1086,696,2024-01-21,pendiente,1332.36
1087,788,2026-01-28,pendiente,2935.58
1088,1811,2025-02-02,pagado,3240.53
1089,556,2025-08-24,pendiente,53.67
1090,173,2024-07-30,entregado,2462.3
1091,436,2024-03-04,entregado,1097.44
1092,17,2025-01-04,enviado,3692.89
1093,1254,2024-09-15,enviado,724.58
1094,1305,2024-02-29,enviado,245.57
1095,1931,2026-02-21,enviado,1257.36
1096,773,2025-09-13,cancelado,2247.3
1097,389,2025-04-17,entregado,1737.71
1098,1231,2025-05-21,entregado,1702.7
1099,924,2025-03-20,cancelado,3664.26
1100,481,2024-09-17,entregado,3551.28
1101,1606,2024-08-05,pendiente,759.76
1102,1458,2024-03-08,pagado,240.56
1103,1500,2025-12-15,pendiente,4081.98
1104,1701,2026-01-01,entregado,1699.86
1105,1238,2025-05-27,entregado,112.01
1106,923,2024-04-29,cancelado,3571.09
1107,1617,2025-04-07,cancelado,864.86
1108,1537,2025-03-24,pagado,1619.19
1109,162,2025-02-16,entregado,3778.33
1110,1792,2026-02-14,cancelado,2347.5
1111,312,2026-01-27,enviado,2485.32
1112,1298,2024-05-23,pagado,115.52
1113,1301,2025-07-08,pendiente,3934.82
1114,1393,2025-01-03,pendiente,2306.82
1115,1005,2025-04-10,entregado,198.98
1116,869,2024-01-07,enviado,1986.34
1117,888,2024-02-23,pagado,2852.14
1118,840,2025-10-21,pendiente,1357.13
1119,721,2025-12-29,cancelado,58.97
1120,509,2025-06-19,pendiente,1949.59
1121,1479,2024-01-29,pagado,170.21
1122,1150,2025-04-16,pagado,1522.54
1123,501,2026-02-03,pagado,3617.68
1124,565,2025-11-09,pagado,3282.67
1125,1510,2025-05-09,enviado,2886.78
1126,557,2024-07-14,cancelado,1088.04
1127,1780,2025-03-27,entregado,1810.09
1128,1241,2025-07-19,enviado,191.75
1129,11,2024-08-01,pagado,3833.66
1130,1310,2024-09-22,pendiente,1673.97
1131,1641,2024-02-12,enviado,3816.58
1132,415,2025-02-09,pendiente,3588.53
1133,1786,2025-01-18,entregado,432.14
1134,1394,2025-04-11,pagado,3350.76
1135,1537,2025-08-14,entregado,242.96
1136,1732,2025-01-15,enviado,670.75
1137,928,2025-02-27,cancelado,1642.28
1138,265,2024-12-07,pagado,3134.49
1139,1994,2025-02-27,entregado,1101.27
1140,1093,2024-10-01,entregado,1679.06
1141,1590,2024-03-21,enviado,4137.9
1142,1331,2025-05-17,pagado,2860.31
1143,1834,2025-12-16,enviado,43.18
1144,1434,2024-07-09,enviado,1063.2
1145,177,2025-10-07,pendiente,74.48
1146,1966,2025-05-16,enviado,2966.53
1147,1985,2025-12-25,pagado,1835.21
1148,88,2025-07-07,pagado,3168.56
1149,1693,2025-07-16,entregado,1773.74
1150,84,2024-07-17,pagado,19.8
1151,1054,2024-11-08,cancelado,2862.12
1152,1171,2024-06-22,cancelado,1880.68
1153,950,2024-07-06,pagado,282.14
1154,1435,2024-07-25,cancelado,3385.85
1155,1786,2025-03-24,entregado,3388.45
1156,1226,2025-08-12,enviado,4121.72
1157,1446,2025-12-16,cancelado,3159.26
1158,393,2024-04-10,cancelado,966.23
1159,749,2024-01-19,enviado,2273.92
1160,679,2025-03-26,cancelado,3548.84
1161,741,2025-08-26,enviado,3150.21
1162,1854,2024-12-16,cancelado,861.42
1163,262,2024-01-08,cancelado,4002.32
1164,1324,2024-11-07,enviado,2526.5
1165,1719,2025-07-20,entregado,2890.72
1166,1531,2024-11-23,pagado,3122.3
1167,319,2026-01-02,pagado,843.28
1168,595,2025-06-22,pendiente,1154.17
1169,1734,2026-02-23,cancelado,3966.13
1170,1695,2024-02-23,enviado,2495.96
1171,95,2024-02-16,entregado,446.67
1172,1116,2024-09-22,pagado,1485.5
1173,751,2025-12-03,entregado,4115.07
1174,1137,2025-12-12,pagado,3368.35
1175,455,2024-07-25,entregado,2409.08
1176,1437,2025-05-06,cancelado,174.1
1177,587,2024-01-28,pendiente,543.34
1178,1927,2025-08-05,pendiente,3696.46
1179,279,2024-11-01,cancelado,1395.59
1180,865,2024-02-15,pagado,4032.91
1181,1339,2025-10-19,pendiente,3493.15
1182,1276,2024-06-20,cancelado,2608.81
1183,39,2026-01-18,enviado,1549.14
1184,1451,2025-12-03,cancelado,1912.38
1185,106,2025-04-27,enviado,1030.2
1186,704,2024-09-30,pagado,1625.62
1187,1475,2024-10-21,pagado,377.5
1188,49,2024-08-11,cancelado,258.58
1189,1470,2025-12-11,entregado,3061.43
1190,424,2025-06-11,pendiente,580.67
1191,1760,2026-02-02,entregado,366.09
1192,1692,2025-10-05,cancelado,2596.64
1193,1961,2024-09-11,enviado,1690.68
1194,1024,2024-11-19,cancelado,2319.39
1195,234,2024-12-21,enviado,3239.6
1196,1123,2025-03-17,entregado,4004.64
1197,659,2025-02-25,cancelado,2615.41
1198,865,2024-07-11,cancelado,3224.63
1199,1531,2024-11-21,pagado,2078.13
1200,1757,2024-05-10,enviado,780.17
1201,1578,2025-08-21,pendiente,544.53
1202,1070,2025-05-30,cancelado,3977.21
1203,921,2025-10-15,pendiente,2507.05
1204,828,2024-09-26,pagado,3197.79
1205,883,2024-02-27,enviado,3188.04
1206,1769,2025-10-07,pagado,1865.98
1207,370,2024-04-03,pagado,3587.91
1208,212,2025-06-02,pendiente,122.46
1209,1017,2025-03-17,enviado,2026.73
1210,663,2025-05-03,pendiente,411.31
1211,1917,2025-03-06,entregado,1206.54
