id,pedido_id,producto_id,cantidad,precio_unitario
1025,2090,32,5,2342.62
1026,3512,611,1,2807.4
1027,3545,58,1,173.07
1028,2032,571,3,308.11
1029,2519,45,5,641.93
1030,2499,97,3,465.9
1031,2981,32,5,3438.57
1032,2169,774,3,2864.47
1033,474,219,3,1788.37
1034,2317,84,1,1405.3
1035,4978,160,5,2691.81
1036,4737,627,3,1100.31
1037,5322,579,4,2692.56
1038,5941,21,2,2432.27
1039,5136,94,5,1528.65
1040,3166,197,4,897.89
1041,310,652,1,775.48
1042,3952,781,1,2352.37
1043,2107,158,5,1670.81
1044,5127,15,5,1010.73
1045,4439,79,2,3647.65
1046,4721,279,1,971.22
1047,2758,790,2,3033.05
1048,2781,379,2,158.37
1049,4347,458,4,1574.6
1050,268,692,4,4119.49
1051,5076,403,1,2103.08
1052,3256,552,1,37.98
1053,3514,575,1,503.88
1054,1585,131,1,3268.76
1055,4009,481,4,3792.24
1056,5193,197,4,4117.56
1057,3427,97,2,2198.06
1058,4723,7,3,2052.96
1059,949,519,3,560.96
1060,3075,513,1,995.59
1061,1458,76,1,1000.17
1062,986,256,5,247.11
1063,4569,485,1,3670.18
1064,5611,89,5,2334.51
1065,2126,270,5,1205.81
1066,3381,683,1,2610.93
1067,4277,611,3,1722.43
1068,1740,792,4,1246.62
1069,5968,227,5,2701.04
1070,4299,269,2,3126.44
1071,141,314,3,676.94
1072,898,337,5,2331.49
1073,4789,571,5,1861.9
1074,4658,273,1,465.44
1075,1134,350,5,730.72
1076,4776,697,4,3237.41
1077,2027,769,1,2098.86
1078,418,564,5,575.47
1079,1044,183,3,2481.12
1080,3409,594,2,1243.64
1081,5710,211,4,2998.21
1082,31,505,5,1034.27
1083,4506,225,3,2344.15
1084,834,269,3,2018.13
1085,5501,678,2,443.26
1086,188,208,4,3004.34
1087,2136,483,5,3803.47
1088,773,88,5,2772.04
1089,1490,194,1,604.32
1090,4667,99,1,372.62
1091,3411,561,4,1173.41
1092,607,390,3,173.86
1093,4261,436,1,3777.08
1094,1677,451,1,2799.14
1095,5657,158,5,1495.59
1096,2975,498,3,3079.08
1097,4495,58,4,3148.14
1098,1984,471,1,2026.35
1099,4380,299,1,646.42
1100,2663,283,4,3437.76
1101,1921,292,1,1833.3
1102,1929,643,3,914.48
1103,1513,620,5,1782.08
1104,3482,570,2,442.98
1105,5243,398,5,3555.17
1106,4676,315,1,1532.29
1107,5918,542,5,358.77
1108,632,453,1,2986.68
1109,2865,329,3,2446.34
1110,216,687,1,3251.61
1111,2756,447,2,2662.4
1112,5813,214,4,2199.74
1113,2076,76,1,1653.83
1114,687,275,5,371.85
1115,909,200,5,452.59
1116,1735,20,3,778.98
1117,4119,116,4,2770.71
1118,5549,560,3,470.94
1119,218,458,3,1407.54
1120,384,171,5,2004.17
1121,2867,410,3,3008.42
1122,3201,688,4,3477.01
1123,173,45,2,2291.98
1124,2039,252,2,2811.12
1125,5970,745,3,2794.41
1126,633,84,4,1942.49
1127,868,240,2,517.42
1128,1087,189,5,4156.46
1129,5109,339,3,358.67
1130,4001,428,2,1147.74
1131,732,546,1,2903.13
1132,5477,681,2,2264.4
1133,2295,357,4,3988.38
1134,3735,705,1,451.64
1135,5030,246,3,2743.19
1136,4620,548,5,19.03
1137,4210,369,5,3128.76
1138,4303,75,2,2130.13
1139,109,741,5,101.49
1140,2969,693,3,1180.27
1141,677,218,5,1521.45
1142,1441,354,5,3837.19
1143,5741,744,3,1035.69
1144,552,602,3,3713.38
1145,2425,106,4,1625.92
1146,5272,740,2,3614.51
1147,2944,743,3,684.09
1148,3927,757,1,1613.38
1149,2046,609,5,3106.28
1150,2946,42,1,2957.32
1151,901,737,4,2079.24
1152,1699,12,1,26.93
1153,4673,797,3,224.01
1154,1006,567,5,3275.86
1155,2347,148,3,3013.07
1156,2433,174,4,3529.92
1157,4921,211,1,3105.88
1158,5097,676,5,1048.46
1159,1740,727,4,1385.13
1160,4819,612,1,2450.16
1161,1021,555,3,1429.95
1162,4659,275,4,4112.05
1163,3964,640,1,3550.24
1164,3608,508,5,2308.69
1165,1208,259,5,1182.13
1166,4879,443,4,1090.54
1167,5318,34,1,50.86
1168,3490,746,4,3205.93
1169,3609,555,5,622.15
1170,1426,505,4,1333.78
1171,2326,193,3,1149.33
1172,3482,654,5,1202.61
1173,5759,513,1,61.54
1174,4593,418,1,1481.09
1175,5994,559,2,922.06
1176,4778,631,5,1513.28
1177,4310,395,1,3162.1
1178,145,767,2,4136.07
1179,4929,791,1,2138.24
1180,4966,310,1,90.47
1181,1670,92,5,2726.13
1182,4767,734,5,350.29
1183,5048,525,2,1749.31
1184,4239,591,1,2729.6
1185,5954,583,3,3116.41
1186,3466,29,1,485.43
1187,3648,223,1,323.34
1188,740,479,5,660.51
1189,3998,410,1,2092.89
1190,122,569,2,1028.71
1191,4921,695,5,14.2
1192,486,440,3,1549.73
1193,957,104,1,2092.0
1194,3218,743,5,2582.04
1195,4553,180,4,1941.41
1196,5775,335,1,1844.69
1197,4954,556,4,16.51
1198,1183,796,5,3636.3
1199,659,652,3,205.94
1200,5528,179,1,2546.13
1201,871,468,4,4120.97
1202,1038,324,5,3320.68
1203,5232,332,2,2775.22
1204,725,662,3,1994.98
1205,640,361,4,2258.89
1206,3025,482,3,1789.67
1207,143,757,3,1232.31
1208,4490,335,4,1082.6
1209,5738,733,5,1870.64
1210,5573,446,2,3176.45
1211,2384,121,4,3418.0
1212,2661,278,3,1206.0
1213,4696,197,2,2691.13
1214,1707,492,5,827.1
1215,4423,782,4,1663.12
1216,1405,349,3,792.51
1217,642,350,3,1847.22
1218,4177,61,2,1560.55
1219,2411,618,3,1135.49
1220,3342,738,5,1813.1
1221,1608,334,4,3300.31
1222,4239,235,2,1604.02
1223,943,81,1,3762.25
1224,572,526,5,2158.5
1225,5571,415,1,3130.65
1226,2936,654,1,1209.27
1227,2007,685,5,2336.71
1228,1045,441,4,794.56
1229,2702,180,1,546.51
1230,326,146,5,1006.39
1231,4297,192,1,922.35
1232,4105,317,5,1522.13
1233,5276,209,2,3920.97
1234,3437,187,3,1194.7
1235,4811,436,5,415.23
1236,2580,713,3,2280.59
1237,1874,209,3,3207.42
1238,2708,355,3,268.83
1239,3403,685,1,55.58
1240,4911,142,4,2194.26
1241,2473,738,5,116.35
1242,404,46,5,4113.39
1243,2660,474,4,2908.08
1244,3353,384,3,3884.42
1245,2505,118,1,1637.69
1246,4392,111,2,276.24
1247,3198,177,1,1956.05
1248,1216,544,5,176.83
1249,3136,140,3,2614.95
1250,324,735,4,3505.09
1251,5820,141,5,3831.14
1252,1237,126,5,2638.86
1253,1241,173,1,2603.67
1254,5687,534,4,495.43
1255,1636,528,2,1872.83
1256,3379,582,3,3038.94
1257,312,500,3,2976.99
1258,4759,301,1,3359.53
1259,3842,59,1,364.76
1260,4051,121,3,3501.54
1261,1499,224,5,1679.57
1262,3168,24,5,863.18
1263,3714,342,1,2170.58
1264,1943,201,3,2678.87
1265,2800,699,4,2629.43
1266,3520,168,4,2572.06
1267,2750,305,1,2372.11
1268,676,683,3,3713.67
1269,898,377,1,1405.01
1270,901,16,2,3553.65
1271,1269,303,4,3767.39
1272,5028,251,4,2662.1
1273,2965,324,5,2578.48
1274,3585,255,3,68.35
1275,2516,240,2,1586.2
1276,2220,179,2,429.97
1277,1470,8,1,272.04
1278,4617,505,1,321.38
1279,2602,77,4,2606.33
1280,4704,710,3,2547.4
1281,5933,548,1,2332.61
1282,3638,366,2,53.3
1283,2524,55,5,2198.32
1284,4046,453,1,3362.47
1285,2437,708,3,3172.04
1286,3003,186,3,2353.7
1287,5386,118,1,1214.07
1288,743,629,2,1068.84
1289,3237,729,2,545.17
1290,1881,654,4,1490.53
1291,3198,40,1,1798.37
1292,5995,320,5,527.14
1293,400,179,2,3242.04
1294,765,705,5,2063.06
1295,1142,230,1,1189.01
1296,1079,408,4,2380.8
1297,4700,317,3,639.16
1298,679,208,3,3067.73
1299,1849,153,5,223.71
1300,3758,608,5,3361.83
1301,5650,504,3,2519.18
1302,1010,399,3,893.56
1303,2965,120,5,2858.37
1304,4442,393,1,3907.12
1305,1289,512,5,1919.1
1306,4114,370,3,2183.12
1307,5374,631,3,2468.25
1308,4225,109,5,248.8
1309,5965,624,4,744.42
1310,4709,250,2,3898.77
1311,5522,505,4,866.57
1312,1635,741,2,1131.23
1313,4299,688,4,2614.21
1314,3916,620,2,3333.97
1315,2407,134,4,974.93
1316,442,661,4,2245.36
1317,4034,702,1,1894.19
1318,2280,523,1,1450.13
1319,4564,778,5,1780.92
1320,5794,117,3,44.62
1321,872,703,3,3442.84
1322,3615,75,4,3717.6
1323,4913,427,2,4035.76
1324,4107,292,3,3958.5
1325,3694,39,3,1804.98
1326,2918,218,3,3009.45
1327,5515,640,2,1479.61
1328,2346,410,5,3957.87
1329,4676,718,4,60.17
1330,5200,183,2,1801.0
1331,57,313,1,2171.87
1332,4636,481,2,2740.34
1333,853,402,4,1819.75
1334,1161,586,1,2119.23
1335,4258,155,1,1076.35
1336,730,286,5,143.3
1337,3106,429,1,1703.92
1338,488,529,2,3068.32
1339,2276,225,2,896.49
1340,5355,364,3,1651.66
1341,449,766,2,3580.59
1342,93,44,2,207.17
1343,2589,548,5,346.25
1344,4174,477,4,3405.42
1345,2357,529,4,1938.72
1346,5282,597,4,2336.02
1347,5072,192,2,3385.46
1348,3982,684,5,3047.03
1349,2961,675,2,2410.75
1350,4763,358,1,3521.76
1351,5008,241,2,2779.46
1352,4169,616,3,1080.13
1353,1798,404,4,702.53
1354,246,763,3,912.49
1355,3234,672,3,456.87
1356,4519,258,4,3877.72
1357,1604,709,1,2179.71
1358,1721,308,2,2716.38
1359,2735,529,5,2377.22
1360,2922,287,4,2153.04
1361,4862,488,3,3200.16
1362,1866,198,4,1578.89
1363,3578,334,2,2132.27
1364,253,173,2,1342.54
1365,551,12,1,3651.2
1366,4790,585,3,1361.64
1367,3908,238,1,107.41
1368,5279,702,1,672.57
1369,3603,591,4,3524.29
1370,3259,351,3,361.32
1371,3011,800,3,1589.81
1372,1279,269,1,752.0
1373,264,356,4,3940.62
1374,1654,695,5,3587.71
1375,4493,335,5,2993.07
1376,570,722,4,774.11
1377,4747,644,3,3620.08
1378,5316,763,4,3050.61
1379,4627,317,2,2638.17
1380,1263,45,1,4049.38
1381,4596,750,1,3540.04
1382,1909,237,3,2449.03
1383,4785,476,4,3815.57
1384,216,792,3,4016.9
1385,2675,540,3,2494.65
1386,2313,83,1,2545.58
1387,3366,55,2,1305.82
1388,4253,53,3,307.37
1389,181,663,4,222.86
1390,5646,152,1,599.53
1391,3780,643,1,100.48
1392,1044,566,5,306.06
1393,1797,58,3,2814.89
1394,5556,772,4,3472.64
1395,2770,413,2,457.89
1396,4187,690,1,49.37
1397,5365,755,3,3712.68
1398,5584,556,3,642.72
1399,1268,270,2,1825.79
1400,3103,451,2,3694.92
1401,3773,580,5,1180.33
1402,2362,16,3,757.43
1403,3168,160,3,776.22
1404,2175,443,2,3789.77
1405,835,511,1,703.15
1406,1840,785,2,53.73
1407,2380,280,4,414.15
1408,2073,166,3,3768.88
1409,3153,196,2,3262.45
1410,5537,60,2,1232.29
1411,227,618,5,1613.97
1412,894,161,2,978.61
1413,512,499,4,621.56
1414,295,287,5,390.55
1415,507,326,4,330.33
1416,3651,116,2,2488.8
1417,4472,252,2,378.06
1418,5474,777,4,3398.27
1419,1244,16,2,3282.7
1420,977,579,5,173.88
1421,5382,465,2,2861.67
1422,1757,594,5,1894.03
1423,2461,290,1,2854.45
1424,2407,337,4,3162.54
1425,326,719,3,1600.27
1426,5015,4,3,1544.5
1427,4677,49,3,3225.42
1428,4549,68,5,1752.89
1429,196,632,3,2493.04
1430,4358,707,4,3249.93
1431,378,331,4,2097.77
1432,3249,633,2,3685.73
1433,1525,453,2,2174.36
1434,3567,771,4,182.31
1435,867,348,4,2211.96
1436,5990,410,4,3282.34
1437,2526,349,3,3114.43
1438,1878,787,1,871.19
1439,2444,592,4,4197.29
1440,3522,726,2,1332.86
1441,486,45,1,1266.85
1442,4418,594,5,3699.83
1443,4412,190,1,1137.34
1444,5756,153,4,2786.54
1445,533,113,4,1985.89
1446,5672,491,2,1916.87
1447,5846,249,5,3041.66
1448,4606,795,3,4139.08
1449,1209,289,4,1956.19
1450,237,289,4,3290.59
1451,1763,779,4,1593.1
1452,2022,750,2,3403.27
1453,3082,12,2,1751.54
1454,5693,40,4,3005.23
1455,3819,152,2,2326.21
1456,242,438,5,2489.72
1457,2689,723,1,2039.22
1458,5964,578,2,1005.01
1459,3864,285,3,594.18
1460,3778,340,4,2878.46
1461,3206,728,4,744.32
1462,3964,634,2,32.74
1463,5087,716,3,2165.8
1464,3173,365,1,1070.09
1465,3766,45,5,3031.26
1466,5602,558,4,804.29
1467,5769,68,1,2306.14
1468,1614,439,3,2882.0
1469,2780,663,3,1173.55
1470,1138,91,2,510.1
1471,5978,358,2,873.95
1472,2362,90,2,2688.22
1473,2510,684,4,369.91
1474,4252,313,2,970.18
1475,5208,439,3,3637.12
1476,1696,462,4,1036.72
1477,5590,327,4,1556.29
1478,3892,219,1,4078.83
1479,3335,147,4,1379.86
1480,4196,116,1,1280.43
1481,521,316,2,3391.93
1482,2183,587,2,1013.95
1483,2863,554,5,1779.47
1484,2333,438,5,706.07
1485,1964,763,1,40.29
1486,5427,798,2,696.5
1487,2118,302,4,3483.64
1488,5475,232,3,1528.69
1489,3814,63,2,1116.86
1490,5178,471,3,1016.76
1491,5205,113,5,2747.62
1492,2567,486,3,2024.7
1493,5043,84,5,389.48
1494,1287,544,3,332.01
1495,871,326,4,124.84
1496,3154,582,5,1289.76
1497,5914,395,2,2928.43
1498,4320,185,1,2535.61
1499,826,240,3,718.47
1500,5702,634,2,3725.57
1501,2723,494,2,3916.76
1502,1584,522,5,2716.32
1503,1866,80,2,122.21
1504,171,799,2,3134.13
1505,1800,169,2,1150.05
1506,2885,435,2,1196.44
1507,82,716,1,599.34
1508,2014,53,1,2366.72
1509,1382,134,5,3261.97
1510,3096,207,5,3927.93
1511,4976,786,5,1405.51
1512,2492,105,3,3809.19
1513,5954,709,4,594.61
1514,4307,634,2,419.58
1515,3478,339,1,1452.51
1516,3731,570,2,3538.61
1517,5877,697,5,699.49
1518,370,670,4,697.6
1519,216,164,4,1204.58
1520,2792,728,1,194.36
1521,5318,282,5,1673.74
1522,4233,549,1,1896.71
1523,46,554,1,1341.2
1524,4713,392,5,3235.25
1525,3812,669,4,1945.83
1526,2015,205,3,4176.94
1527,1417,554,5,2839.83
1528,3548,673,1,2741.97
1529,5060,663,2,1446.38
1530,46,677,1,1899.9
1531,955,259,2,3209.35
1532,3835,596,2,2969.5
1533,2707,525,2,3672.31
1534,3941,321,5,231.59
1535,338,262,5,416.86
1536,2128,490,5,884.08
1537,1488,703,3,3646.25
1538,1472,156,5,3529.75
1539,2579,266,4,3152.24
1540,3788,239,2,2040.57
1541,5035,766,1,1072.33
1542,5223,172,5,2836.05
1543,1797,419,4,4144.12
1544,1617,195,4,253.64
1545,305,301,2,2791.06
1546,2431,295,4,333.44
1547,5186,191,4,3173.58
1548,2419,702,1,4054.65
1549,3594,406,4,869.0
1550,4990,386,5,1875.24
1551,2830,30,5,2435.07
1552,476,769,4,1956.76
1553,2657,615,5,871.0
1554,256,191,2,4146.86
1555,625,102,1,3563.53
1556,491,419,3,3835.97
1557,5289,657,2,2032.07
1558,896,668,5,3867.14
1559,3922,206,1,3449.42
1560,3076,795,5,4068.95
1561,780,120,4,1808.18
1562,2735,306,4,3635.54
1563,5569,789,4,3554.45
1564,577,681,4,2228.57
1565,3014,560,3,1981.32
1566,2804,276,1,3009.53
1567,1804,48,2,3267.74
1568,3886,614,5,2570.0
1569,1895,692,1,3062.86
1570,2276,270,5,1214.89
1571,243,325,1,3492.04
1572,1675,68,4,1575.12
1573,3048,296,2,354.65
1574,1653,80,5,4004.05
1575,3234,162,5,3796.23
1576,562,203,4,2320.21
1577,404,163,4,2819.61
1578,3573,411,3,603.3
1579,1316,155,5,771.47
1580,1277,91,3,3369.78
1581,336,738,4,3116.81
1582,3914,521,2,1478.74
1583,4140,784,4,2286.36
1584,4198,386,2,4065.93
1585,1856,789,2,3848.53
1586,1306,98,2,1523.6
1587,4913,681,1,672.85
1588,4067,664,1,1469.0
1589,4663,276,4,3452.11
1590,1893,22,2,1445.6
1591,5113,142,1,2019.74
1592,5842,552,5,2289.03
1593,2344,679,4,2049.55
1594,4252,758,5,3638.29
1595,3456,186,4,270.26
1596,1471,127,3,110.79
1597,1858,563,2,1338.07
1598,4750,686,5,1603.29
1599,2323,585,1,1158.06
1600,5479,443,2,1445.55
1601,945,20,1,2806.51
1602,3604,793,4,1590.68
1603,1388,300,1,2501.41
1604,4049,434,4,1938.77
1605,1999,272,4,3086.66
1606,5063,283,5,1546.03
1607,1716,495,2,2308.06
1608,5886,388,5,2655.38
1609,2727,535,4,1991.35
1610,2933,349,4,1523.98
1611,5692,389,4,3150.2
1612,5147,452,4,989.06
1613,3755,651,2,1319.17
1614,4072,52,2,2021.31
1615,546,512,5,2570.56
1616,3452,361,1,3791.18
1617,1922,314,3,331.97
1618,5012,429,1,2163.09
1619,4855,314,2,2362.09
1620,2898,502,4,346.37
1621,1316,545,2,1181.83
1622,4324,287,4,78.31
1623,4113,133,3,2696.82
1624,4523,760,3,3135.0
1625,4476,369,3,3581.84
1626,4529,660,2,865.26
1627,1837,501,1,829.44
1628,3313,446,1,3265.16
1629,3649,363,3,316.65
1630,905,752,3,1661.61
1631,3278,152,1,20.44
1632,5017,370,4,786.56
1633,4219,15,4,429.79
1634,2554,22,2,406.67
1635,890,557,1,3941.99
1636,2726,107,3,3976.8
1637,52,224,2,64.89
1638,4001,705,2,1502.11
1639,142,638,3,539.38
1640,573,60,2,4124.26
1641,1906,494,5,732.11
1642,5825,94,2,3844.97
1643,3399,744,2,3194.06
1644,1370,653,3,69.09
1645,34,312,2,4013.78
1646,1725,245,3,3664.59
1647,605,398,2,980.64
1648,3237,236,5,526.83
1649,3263,270,3,4026.26
1650,4231,119,3,3115.41
1651,434,254,4,1753.42
1652,5368,615,1,598.54
1653,982,115,3,945.69
1654,661,596,4,1881.63
1655,1824,297,1,3195.26
1656,540,37,2,3089.24
1657,3672,470,3,466.28
1658,5217,548,4,777.26
1659,210,188,4,204.35
1660,5563,89,3,755.13
1661,3103,674,3,3317.16
1662,3471,513,4,2927.64
1663,289,721,1,772.9
1664,3625,381,1,1335.96
1665,3036,49,5,2725.54
1666,778,76,2,2158.68
1667,3840,479,3,147.29
1668,3103,504,5,3531.58
1669,2457,235,4,2787.96
1670,4660,119,4,2809.47
1671,3715,37,2,706.83
1672,3896,124,5,1054.78
1673,23,470,1,3880.3
1674,20,551,3,586.38
1675,4565,291,2,1274.41
1676,502,761,5,3489.38
1677,3353,407,3,268.62
1678,5913,542,4,1257.1
1679,564,96,3,2447.42
1680,4762,322,3,1655.73
1681,2801,639,3,4083.8
1682,3707,412,4,4157.25
1683,1757,52,3,487.28
1684,1753,101,3,1911.29
1685,281,92,5,3612.34
1686,3131,99,3,3892.08
1687,1757,61,5,1905.18
1688,1778,570,2,1151.29
1689,237,279,5,2107.77
1690,1672,401,4,3469.61
1691,5589,680,1,3712.67
1692,4778,50,1,3505.56
1693,4317,45,3,910.96
1694,54,524,2,1238.33
1695,1697,544,3,3338.14
1696,3722,105,5,3055.6
1697,1419,362,4,1261.08
1698,4930,305,5,1524.33
1699,5594,468,2,2637.53
1700,3582,437,5,2822.25
1701,5518,795,4,218.32
1702,982,87,3,2575.61
1703,4809,95,1,2438.69
1704,15,248,5,770.17
1705,515,345,3,3154.77
1706,449,635,4,2917.49
1707,2628,771,4,1887.84
1708,582,130,3,740.63
1709,5847,718,2,4155.62
1710,403,350,4,3122.05
1711,2132,597,5,704.76
1712,5096,42,4,3436.09
1713,740,349,5,1566.93
1714,2047,96,3,917.61
1715,2549,386,4,2514.57
1716,997,695,2,1852.34
1717,5139,243,3,3625.19
1718,2185,197,1,2166.43
1719,820,748,2,390.6
1720,2133,559,5,91.48
1721,5098,667,3,1249.09
1722,2424,307,4,288.45
1723,3659,155,5,2812.81
1724,395,173,5,920.32
1725,3732,97,2,1589.3
1726,5788,596,4,793.11
1727,2461,751,5,3134.61
1728,1609,591,2,2380.99
1729,5950,714,2,489.11
1730,3592,126,1,3790.07
1731,3609,671,2,534.21
1732,622,576,4,3319.07
1733,27,99,2,3630.73
1734,2251,179,2,2716.83
1735,2297,649,1,3130.8
1736,2189,163,2,2554.92
1737,3018,798,5,3893.26
1738,3232,656,4,1970.74
1739,5496,627,1,108.98
1740,4610,127,5,2367.43
1741,5187,186,1,3424.1
1742,3713,634,5,1164.84
1743,1046,530,1,4148.33
1744,962,585,1,3665.25
1745,2233,740,3,1124.88
1746,709,611,2,980.74
1747,3625,566,2,2855.45
1748,5824,687,2,987.58
1749,3973,330,4,402.01
1750,4989,180,3,1470.54
1751,4916,678,3,1176.6
1752,5892,730,4,862.54
1753,4847,92,5,639.52
1754,1070,398,1,2016.73
1755,1118,114,2,3930.1
1756,5480,395,5,4198.98
1757,120,485,4,539.76
1758,3475,747,4,2794.7
1759,5408,99,3,802.51
1760,5257,178,4,629.68
1761,2254,138,3,4059.04
1762,1709,553,4,2191.26
1763,901,628,3,1694.62
1764,963,272,2,4145.34
1765,4495,785,3,3212.41
1766,4406,523,3,1246.05
1767,1664,364,3,2186.24
1768,4268,640,3,1317.54
1769,2421,246,3,3265.36
1770,5515,598,2,203.09
1771,890,516,3,605.07
1772,3848,92,1,27.79
1773,5636,204,1,1150.56
1774,5011,3,1,1635.99
1775,4011,695,3,2484.93
1776,2211,254,5,1848.14
1777,2187,178,4,840.56
1778,2624,606,1,41.56
1779,2812,152,3,908.13
1780,3283,622,1,3796.47
1781,3389,209,3,2311.49
1782,3653,434,2,2775.29
1783,4807,271,1,148.11
1784,4850,354,5,1732.65
1785,3375,402,1,791.12
1786,4006,477,3,3686.38
1787,5563,551,2,4075.44
1788,5544,270,1,1029.61
1789,942,632,3,3598.81
1790,2797,195,5,1520.46
1791,3533,315,4,2205.3
1792,489,160,2,3327.36
1793,1711,537,2,485.88
1794,4217,603,4,780.51
1795,1803,31,3,2880.23
1796,5011,302,4,558.16
1797,4441,624,1,1608.66
1798,1885,374,3,833.77
1799,3946,214,3,270.62
1800,1382,541,1,3334.61
1801,3953,687,4,3944.59
1802,4744,72,2,2942.43
1803,4362,286,1,809.65
1804,2608,375,3,3478.96
1805,5131,335,1,1450.14
1806,2800,98,3,924.64
1807,4603,607,2,2314.58
1808,3498,290,5,1173.23
1809,5056,702,5,1911.81
1810,517,321,3,3826.76
1811,4431,782,1,3417.59
1812,426,82,2,4000.89
1813,4789,166,2,1172.48
1814,1116,688,3,359.48
1815,1938,792,2,2928.84
1816,365,476,2,866.36
1817,3043,57,2,804.01
1818,5874,516,1,34.37
1819,2256,247,1,3028.92
1820,1897,605,2,515.6
1821,3146,567,3,4142.22
1822,1774,348,1,3089.07
1823,204,780,3,3984.41
1824,2661,661,5,506.15
1825,3848,800,4,195.73
1826,3190,577,1,857.79
1827,5823,669,3,1461.33
1828,5319,496,1,236.03
1829,5964,268,1,600.41
1830,5437,438,3,2359.05
1831,5148,712,1,2254.54
1832,4146,354,5,1980.12
1833,1221,400,1,3413.6
1834,4364,602,1,3693.74
1835,113,208,2,4013.97
1836,4062,598,2,2098.43
1837,2531,405,2,3421.42
1838,1999,535,5,155.85
1839,5154,601,4,2248.34
1840,3295,721,2,91.49
1841,1144,184,5,3227.71
1842,49,435,3,3245.48
1843,587,298,2,958.23
1844,2044,639,1,1879.93
1845,4594,277,3,3540.55
1846,5789,569,1,3142.05
1847,2473,505,3,2274.17
1848,4961,747,1,2765.69
1849,1206,718,2,2878.86
1850,1483,11,1,670.32
1851,104,128,4,1025.28
1852,5793,82,3,256.06
1853,935,527,5,3127.41
1854,5849,697,5,1943.36
1855,57,726,1,719.22
1856,2920,340,4,2131.03
1857,4821,770,5,656.31
1858,4804,758,2,1686.58
1859,4326,304,2,1238.48
1860,2948,248,4,1340.75
1861,5046,508,4,2631.25
1862,3898,779,5,3289.52
1863,5613,127,4,1326.09
1864,2350,89,3,1833.6
1865,4624,713,2,3939.48
1866,2122,178,3,3455.99
1867,5660,383,5,142.74
1868,1031,512,2,2712.48
1869,319,473,4,1585.52
1870,4317,800,1,3759.44
1871,49,361,5,2651.75
1872,4245,68,3,1100.88
1873,3579,205,4,1728.82
1874,1405,354,4,4157.78
1875,5561,386,2,3025.41
1876,5244,121,5,2870.54
1877,266,729,3,2469.48
1878,1423,101,2,1674.38
1879,772,532,3,3947.71
1880,3003,781,2,2564.83
1881,4342,782,1,2741.81
1882,1969,363,4,1339.08
1883,39,712,2,3060.28
1884,256,241,2,926.18
1885,159,386,5,2664.38
1886,5153,331,5,4193.36
1887,3207,225,3,1270.05
1888,1788,376,5,4071.74
1889,3862,77,2,67.74
1890,1716,696,1,2087.73
1891,3928,410,5,3866.21
1892,4936,225,4,1309.71
1893,3616,682,5,3936.07
1894,999,722,2,3074.93
1895,5395,498,4,2941.9
1896,4742,233,3,3346.24
